ticker,company_name,price,chg_pct,net_score,bull,bear,verdict,bars,mode,Candle,Candle_label,Volume,Volume_label,SMA,SMA_label,Gaps,Gaps_label,Stoch,Stoch_label,CCI,CCI_label,RR,RR_label,fib_anchor,fib_swing_high,fib_swing_low,fib_direction,fib_entry,fib_entry_label,fib_stop,fib_stop_label,fib_t1,fib_t1_label,fib_t2,fib_t2_label,fib_t3,fib_t3_label,fib_rr_t1,fib_rr_t2,fib_rr_t3,fib_next_target,fib_next_label,fib_support_1,fib_resistance_1,fib_r_R 23p6,fib_r_R 38p2,fib_r_R 50p0,fib_r_R 61p8,fib_r_R 78p6,fib_e_E 100p0,fib_e_E 127p2,fib_e_E 138p2,fib_e_E 161p8,fib_e_E 200p0,fib_e_E 261p8
DECK,Deckers Outdoor Corporation,111.69,,3,4,1,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bull,%K above %D (bullish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,112.87,110.69,bullish,112.04,R 38.2%,111.52,R 61.8%,112.87,E 100.0%,113.46,E 127.2%,114.22,E 161.8%,1.6,2.73,4.19,112.87,E 100.0%,111.52,111.78,112.35,112.04,111.78,111.52,111.15,112.87,113.46,113.7,114.22,115.06,116.41
EA,Electronic Arts Inc.,203.07,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish engulfing,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bull,%K above %D (bullish cross),bull,Bullish zone · Zero-line cross ↑,bear,Rejection at prior resistance,session,203.51,202.74,bullish,203.22,R 38.2%,203.03,R 61.8%,203.51,E 100.0%,203.72,E 127.2%,203.99,E 161.8%,1.53,2.63,4.05,203.51,E 100.0%,203.03,203.12,203.33,203.22,203.12,203.03,202.9,203.51,203.72,203.8,203.99,204.28,204.76
FER,Ferrovial SE,65.52,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bull,%K above %D (bullish cross) · Wide,bull,Bullish zone · Zero-line cross ↑,bear,Break below prior support,session,65.62,64.11,bullish,65.04,R 38.2%,64.69,R 61.8%,65.62,E 100.0%,66.03,E 127.2%,66.55,E 161.8%,1.66,2.83,4.31,65.62,E 100.0%,65.26,65.62,65.26,65.04,64.87,64.69,64.43,65.62,66.03,66.2,66.55,67.13,68.06
FIX,"Comfort Systems USA, Inc.",1800.24,,3,4,1,Moderately bullish,430,Hourly,bear,Stale green (3-bar exhaustion),neutral,In line with trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bull,%K above %D (bullish cross),bull,Bullish zone,bull,Bounce off prior support,session,1808.63,1708.41,bullish,1770.35,R 38.2%,1746.69,R 61.8%,1808.63,E 100.0%,1835.89,E 127.2%,1870.57,E 161.8%,1.62,2.77,4.24,1808.63,E 100.0%,1784.98,1808.63,1784.98,1770.35,1758.52,1746.69,1729.86,1808.63,1835.89,1846.91,1870.57,1908.85,1970.79
FSLR,"First Solar, Inc.",263.9,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish engulfing,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,Overbought · Wide divergence,bull,Bullish zone · Zero-line cross ↑,bull,Above SMA (acting as support),session,263.9,248.68,bullish,258.09,R 38.2%,254.49,R 61.8%,263.9,E 100.0%,268.04,E 127.2%,273.31,E 161.8%,1.61,2.76,4.23,268.04,E 127.2%,260.31,268.04,260.31,258.09,256.29,254.49,251.94,263.9,268.04,269.71,273.31,279.12,288.53
GEV,GE Vernova Inc.,902.71,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session,909.52,856.05,bullish,889.1,R 38.2%,876.48,R 61.8%,909.52,E 100.0%,924.07,E 127.2%,942.57,E 161.8%,1.62,2.77,4.24,909.52,E 100.0%,896.9,909.52,896.9,889.1,882.79,876.48,867.49,909.52,924.07,929.95,942.57,963.0,996.05
J,Jacobs Solutions Inc.,125.17,,3,4,1,Moderately bullish,430,Hourly,bear,Bearish harami,neutral,In line with trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bull,%K above %D (bullish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,125.36,121.76,bullish,123.98,R 38.2%,123.14,R 61.8%,125.36,E 100.0%,126.34,E 127.2%,127.58,E 161.8%,1.64,2.81,4.29,125.36,E 100.0%,124.51,125.36,124.51,123.98,123.56,123.14,122.53,125.36,126.34,126.74,127.58,128.96,131.18
L,Loews Corporation,108.16,,3,4,1,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,In line with trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,109.33,107.87,bullish,108.77,R 38.2%,108.43,R 61.8%,109.33,E 100.0%,109.73,E 127.2%,110.23,E 161.8%,1.65,2.82,4.29,109.33,E 100.0%,,108.18,108.99,108.77,108.6,108.43,108.18,109.33,109.73,109.89,110.23,110.79,111.69
MPWR,"Monolithic Power Systems, Inc.",1533.09,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,Overbought,bull,Bullish zone,bull,Above SMA (acting as support),multi-day swing (20b),1627.64,1405.73,bullish,1542.87,R 38.2%,1490.5,R 61.8%,1627.64,E 100.0%,1688.0,E 127.2%,1764.78,E 161.8%,1.62,2.77,4.24,1627.64,E 100.0%,1516.68,1542.87,1575.27,1542.87,1516.68,1490.5,1453.22,1627.64,1688.0,1712.41,1764.78,1849.55,1986.69
MRVL,"Marvell Technology, Inc.",266.3,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bull,%K above %D (bullish cross),bear,Bearish zone,bull,Bounce off prior support,session,269.75,252.29,bullish,263.08,R 38.2%,258.96,R 61.8%,269.75,E 100.0%,274.5,E 127.2%,280.54,E 161.8%,1.62,2.77,4.24,269.75,E 100.0%,265.63,269.75,265.63,263.08,261.02,258.96,256.03,269.75,274.5,276.42,280.54,287.21,298.0
NVR,"NVR, Inc.",6332.96,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,6383.08,6250.69,bullish,6332.51,R 38.2%,6301.26,R 61.8%,6383.08,E 100.0%,6419.09,E 127.2%,6464.9,E 161.8%,1.62,2.77,4.24,6383.08,E 100.0%,6332.51,6351.84,6351.84,6332.51,6316.89,6301.26,6279.02,6383.08,6419.09,6433.65,6464.9,6515.47,6597.29
NWS,News Corporation,30.23,,3,4,1,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),neutral,Open gaps above and below,bull,Oversold,bull,Oversold (< -100),bull,Bounce off prior support,session,31.36,30.2,bullish,30.92,R 38.2%,30.64,R 61.8%,31.36,E 100.0%,31.68,E 127.2%,32.08,E 161.8%,1.57,2.71,4.14,31.36,E 100.0%,,30.45,31.09,30.92,30.78,30.64,30.45,31.36,31.68,31.8,32.08,32.52,33.24
PM,Philip Morris International Inc.,183.28,,3,4,1,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,185.03,181.04,bullish,183.51,R 38.2%,182.56,R 61.8%,185.03,E 100.0%,186.12,E 127.2%,187.5,E 161.8%,1.6,2.75,4.2,185.03,E 100.0%,183.03,183.51,184.09,183.51,183.03,182.56,181.89,185.03,186.12,186.55,187.5,189.02,191.49
ROP,"Roper Technologies, Inc.",330.58,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,Significantly below trend,bear,Near 20-period SMA (below),neutral,Open gaps above and below,bull,%K above %D (bullish cross),bull,Oversold (< -100),bull,Bounce off prior support,session,338.38,326.62,bullish,333.89,R 38.2%,331.11,R 61.8%,338.38,E 100.0%,341.58,E 127.2%,345.65,E 161.8%,1.62,2.77,4.23,338.38,E 100.0%,329.14,331.11,335.6,333.89,332.5,331.11,329.14,338.38,341.58,342.87,345.65,350.14,357.41
SCHW,The Charles Schwab Corporation,89.34,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,90.22,88.98,bullish,89.75,R 38.2%,89.45,R 61.8%,90.22,E 100.0%,90.56,E 127.2%,90.99,E 161.8%,1.57,2.7,4.13,90.22,E 100.0%,89.25,89.45,89.93,89.75,89.6,89.45,89.25,90.22,90.56,90.69,90.99,91.46,92.23
SPGI,S&P Global Inc.,413.18,,3,4,1,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),neutral,Open gaps above and below,bull,Oversold,bull,Oversold (< -100),bull,Bounce off prior support,session,429.26,411.51,bullish,422.48,R 38.2%,418.29,R 61.8%,429.26,E 100.0%,434.09,E 127.2%,440.23,E 161.8%,1.62,2.77,4.24,429.26,E 100.0%,,415.31,425.07,422.48,420.39,418.29,415.31,429.26,434.09,436.04,440.23,447.0,457.97
TMO,Thermo Fisher Scientific Inc.,471.76,,3,4,1,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),neutral,Open gaps above and below,bull,Oversold,bull,Oversold (< -100),bull,Bounce off prior support,session,488.75,471.17,bullish,482.03,R 38.2%,477.89,R 61.8%,488.75,E 100.0%,493.53,E 127.2%,499.61,E 161.8%,1.62,2.78,4.25,488.75,E 100.0%,,474.93,484.6,482.03,479.96,477.89,474.93,488.75,493.53,495.47,499.61,506.33,517.19
TXN,Texas Instruments Incorporated,289.44,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Bounce off prior support,session,293.58,281.82,bullish,289.09,R 38.2%,286.31,R 61.8%,293.58,E 100.0%,296.78,E 127.2%,300.85,E 161.8%,1.62,2.77,4.23,293.58,E 100.0%,289.09,290.8,290.8,289.09,287.7,286.31,284.34,293.58,296.78,298.07,300.85,305.34,312.61
WBD,"Warner Bros. Discovery, Inc.",26.49,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,No open gaps nearby,bull,%K above %D (bullish cross) · Wide,bear,Bearish zone,bull,Above SMA (acting as support),session,26.5,26.18,bullish,26.38,R 38.2%,26.3,R 61.8%,26.5,E 100.0%,26.58,E 127.2%,26.69,E 161.8%,1.5,2.5,3.88,26.5,E 100.0%,26.42,26.5,26.42,26.38,26.34,26.3,26.25,26.5,26.58,26.61,26.69,26.81,27.0
WELL,Welltower Inc.,211.91,,3,4,1,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),neutral,Open gaps above and below,bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,214.33,209.49,bullish,212.48,R 38.2%,211.34,R 61.8%,214.33,E 100.0%,215.65,E 127.2%,217.32,E 161.8%,1.62,2.78,4.25,214.33,E 100.0%,211.34,211.91,213.19,212.48,211.91,211.34,210.53,214.33,215.65,216.18,217.32,219.17,222.16
ZBH,"Zimmer Biomet Holdings, Inc.",86.2,,3,4,1,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),neutral,Open gaps above and below,bull,Oversold,bull,Oversold (< -100),bull,Bounce off prior support,session,89.86,86.03,bullish,88.4,R 38.2%,87.49,R 61.8%,89.86,E 100.0%,90.9,E 127.2%,92.23,E 161.8%,1.6,2.75,4.21,89.86,E 100.0%,,86.85,88.96,88.4,87.94,87.49,86.85,89.86,90.9,91.32,92.23,93.69,96.06
AFL,Aflac Incorporated,117.69,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,In line with trend,bull,Near 20-period SMA (above),bull,1 open gap(s) below (support),bear,Overbought,bull,Bullish zone,bear,Rejection at prior resistance,session,118.18,116.8,bullish,117.65,R 38.2%,117.33,R 61.8%,118.18,E 100.0%,118.56,E 127.2%,119.03,E 161.8%,1.66,2.84,4.31,118.18,E 100.0%,117.65,117.85,117.85,117.65,117.49,117.33,117.1,118.18,118.56,118.71,119.03,119.56,120.41
AIZ,"Assurant, Inc.",259.08,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,3 open gap(s) below (support),bear,Overbought,bull,Bullish zone,bull,Breakout above prior resistance,multi-day swing (20b),259.92,248.74,bullish,255.65,R 38.2%,253.01,R 61.8%,259.92,E 100.0%,262.96,E 127.2%,266.83,E 161.8%,1.62,2.77,4.23,259.92,E 100.0%,257.28,259.92,257.28,255.65,254.33,253.01,251.13,259.92,262.96,264.19,266.83,271.1,278.01
AJG,Arthur J. Gallagher & Co.,221.87,,2,4,2,Moderately bullish,430,Hourly,bear,Hanging man,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,3 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session,224.55,219.58,bullish,222.65,R 38.2%,221.48,R 61.8%,224.55,E 100.0%,225.9,E 127.2%,227.62,E 161.8%,1.62,2.78,4.25,224.55,E 100.0%,221.48,222.06,223.38,222.65,222.06,221.48,220.64,224.55,225.9,226.45,227.62,229.52,232.59
ALL,The Allstate Corporation,221.42,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bear,Rejection at prior resistance,session,224.95,221.09,bullish,223.48,R 38.2%,222.56,R 61.8%,224.95,E 100.0%,226.0,E 127.2%,227.34,E 161.8%,1.6,2.74,4.2,224.95,E 100.0%,,221.92,224.04,223.48,223.02,222.56,221.92,224.95,226.0,226.42,227.34,228.81,231.2
AMT,American Tower Corporation,188.44,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,2 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session,192.94,188.09,bullish,191.09,R 38.2%,189.94,R 61.8%,192.94,E 100.0%,194.26,E 127.2%,195.94,E 161.8%,1.61,2.76,4.22,192.94,E 100.0%,,189.13,191.8,191.09,190.51,189.94,189.13,192.94,194.26,194.79,195.94,197.79,200.79
ASML,ASML Holding N.V.,1821.93,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,7 open gap(s) below (support),bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session,1827.27,1724.05,bullish,1787.84,R 38.2%,1763.48,R 61.8%,1827.27,E 100.0%,1855.35,E 127.2%,1891.06,E 161.8%,1.62,2.77,4.24,1827.27,E 100.0%,1802.91,1827.27,1802.91,1787.84,1775.66,1763.48,1746.14,1827.27,1855.35,1866.7,1891.06,1930.49,1994.28
AVB,"AvalonBay Communities, Inc.",185.42,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,2 open gap(s) below (support),bull,Oversold · Wide divergence,bull,Oversold (< -100),bull,Bounce off prior support,session,187.85,185.37,bullish,186.9,R 38.2%,186.32,R 61.8%,187.85,E 100.0%,188.52,E 127.2%,189.38,E 161.8%,1.64,2.79,4.28,187.85,E 100.0%,,185.9,187.26,186.9,186.61,186.32,185.9,187.85,188.52,188.8,189.38,190.33,191.86
BAX,Baxter International Inc.,20.16,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,5 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session,20.75,20.04,bullish,20.48,R 38.2%,20.31,R 61.8%,20.75,E 100.0%,20.94,E 127.2%,21.19,E 161.8%,1.59,2.71,4.18,20.75,E 100.0%,,20.19,20.58,20.48,20.39,20.31,20.19,20.75,20.94,21.02,21.19,21.46,21.91
BEN,"Franklin Resources, Inc.",31.08,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,4 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session,31.63,30.97,bullish,31.38,R 38.2%,31.22,R 61.8%,31.63,E 100.0%,31.81,E 127.2%,32.04,E 161.8%,1.56,2.69,4.12,31.63,E 100.0%,,31.11,31.47,31.38,31.3,31.22,31.11,31.63,31.81,31.88,32.04,32.29,32.7
BIIB,Biogen Inc.,197.5,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bear,Rejection at prior resistance,session,199.39,194.12,bullish,197.38,R 38.2%,196.13,R 61.8%,199.39,E 100.0%,200.82,E 127.2%,202.65,E 161.8%,1.61,2.75,4.22,199.39,E 100.0%,197.38,198.15,198.15,197.38,196.75,196.13,195.25,199.39,200.82,201.4,202.65,204.66,207.92
BNY,Bank of New York Mellon Corp,142.42,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bull,%K above %D (bullish cross),bull,Bullish zone,bear,Rejection at prior resistance,session,142.54,139.72,bullish,141.46,R 38.2%,140.8,R 61.8%,142.54,E 100.0%,143.31,E 127.2%,144.28,E 161.8%,1.64,2.8,4.27,142.54,E 100.0%,141.87,142.54,141.87,141.46,141.13,140.8,140.32,142.54,143.31,143.62,144.28,145.36,147.1
BRK-B,Berkshire Hathaway Inc.,481.99,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,1 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Rejection at prior resistance,session,489.45,481.06,bullish,486.25,R 38.2%,484.26,R 61.8%,489.45,E 100.0%,491.73,E 127.2%,494.64,E 161.8%,1.61,2.75,4.22,489.45,E 100.0%,,482.86,487.47,486.25,485.25,484.26,482.86,489.45,491.73,492.65,494.64,497.84,503.03
CB,Chubb Limited,330.43,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,3 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,multi-day swing (20b),333.57,321.61,bullish,329.0,R 38.2%,326.18,R 61.8%,333.57,E 100.0%,336.82,E 127.2%,340.96,E 161.8%,1.62,2.77,4.24,333.57,E 100.0%,329.0,330.75,330.75,329.0,327.59,326.18,324.17,333.57,336.82,338.14,340.96,345.53,352.92
CFG,"Citizens Financial Group, Inc.",65.44,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,4 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,66.34,64.94,bullish,65.81,R 38.2%,65.48,R 61.8%,66.34,E 100.0%,66.72,E 127.2%,67.2,E 161.8%,1.61,2.76,4.21,66.34,E 100.0%,65.24,65.48,66.01,65.81,65.64,65.48,65.24,66.34,66.72,66.87,67.2,67.74,68.6
CI,Cigna Corporation,293.68,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,297.12,293.35,bullish,295.68,R 38.2%,294.79,R 61.8%,297.12,E 100.0%,298.15,E 127.2%,299.45,E 161.8%,1.62,2.78,4.24,297.12,E 100.0%,,294.16,296.23,295.68,295.24,294.79,294.16,297.12,298.15,298.56,299.45,300.89,303.22
CNC,Centene Corporation,63.74,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,5 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session,65.75,63.22,bullish,64.78,R 38.2%,64.19,R 61.8%,65.75,E 100.0%,66.44,E 127.2%,67.31,E 161.8%,1.64,2.81,4.29,65.75,E 100.0%,,63.76,65.15,64.78,64.48,64.19,63.76,65.75,66.44,66.72,67.31,68.28,69.84
CPB,Campbell Soup Company,23.15,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,1 open gap(s) below (support),bear,Overbought,bull,Bullish zone,bull,Above SMA (acting as support),multi-day swing (20b),23.23,21.28,bullish,22.49,R 38.2%,22.02,R 61.8%,23.23,E 100.0%,23.76,E 127.2%,24.44,E 161.8%,1.57,2.7,4.15,23.23,E 100.0%,22.77,23.23,22.77,22.49,22.26,22.02,21.7,23.23,23.76,23.97,24.44,25.18,26.39
CSGP,"CoStar Group, Inc.",33.0,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bear,Near 20-period SMA (below),bear,2 open gap(s) above (resistance),bull,Oversold,bull,Oversold (< -100),bull,Bounce off prior support,session,34.75,32.56,bullish,33.91,R 38.2%,33.4,R 61.8%,34.75,E 100.0%,35.35,E 127.2%,36.1,E 161.8%,1.65,2.82,4.29,34.75,E 100.0%,,33.03,34.23,33.91,33.66,33.4,33.03,34.75,35.35,35.59,36.1,36.94,38.29
CVNA,Carvana Co.,66.57,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,1 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session,68.87,65.75,bullish,67.68,R 38.2%,66.94,R 61.8%,68.87,E 100.0%,69.72,E 127.2%,70.8,E 161.8%,1.61,2.76,4.22,68.87,E 100.0%,66.42,66.94,68.13,67.68,67.31,66.94,66.42,68.87,69.72,70.06,70.8,71.99,73.92
DE,Deere & Company,563.22,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,1 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session,575.72,559.94,bullish,569.69,R 38.2%,565.97,R 61.8%,575.72,E 100.0%,580.01,E 127.2%,585.47,E 161.8%,1.62,2.77,4.24,575.72,E 100.0%,,563.32,572.0,569.69,567.83,565.97,563.32,575.72,580.01,581.75,585.47,591.5,601.25
DGX,Quest Diagnostics Incorporated,204.5,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,1 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,207.45,202.95,bullish,205.73,R 38.2%,204.67,R 61.8%,207.45,E 100.0%,208.67,E 127.2%,210.23,E 161.8%,1.62,2.77,4.25,207.45,E 100.0%,203.91,204.67,206.39,205.73,205.2,204.67,203.91,207.45,208.67,209.17,210.23,211.95,214.73
